"controlId","controlFamily","controlName","policyId","policyName","policyEffect","currentProdEffect","currentNonprodEffect","implementationStatus","enforcementScope"
"SI-4","SI","System Monitoring","abfb7388-5bf4-4ad7-ba99-2cd2f41cebb9","Azure Defender for SQL should be enabled for unprotected SQL Managed Instances","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-8","SC","Transmission Confidentiality and Integrity","e802a67a-daf5-4436-9ea6-f6d821dd0c5d","Enforce SSL connection should be enabled for MySQL database servers","Audit","Audit","Audit","Planned","Both"
"SC-8(1)","SC","Transmission Confidentiality and Integrity","e802a67a-daf5-4436-9ea6-f6d821dd0c5d","Enforce SSL connection should be enabled for MySQL database servers","Audit","Audit","Audit","Planned","Both"
"SC-8","SC","Transmission Confidentiality and Integrity","d158790f-bfb0-486c-8631-2dc6b4e8e6af","Enforce SSL connection should be enabled for PostgreSQL database servers","Audit","Audit","Audit","Planned","Both"
"SC-8(1)","SC","Transmission Confidentiality and Integrity","d158790f-bfb0-486c-8631-2dc6b4e8e6af","Enforce SSL connection should be enabled for PostgreSQL database servers","Audit","Audit","Audit","Planned","Both"
"CP-6","CP","Unknown","0ec47710-77ff-4a3d-9181-6aa50af424d0","Geo-redundant backup should be enabled for Azure Database for MariaDB","Audit","Audit","Audit","Planned","Both"
"CP-6(1)","CP","Unknown","0ec47710-77ff-4a3d-9181-6aa50af424d0","Geo-redundant backup should be enabled for Azure Database for MariaDB","Audit","Audit","Audit","Planned","Both"
"CP-9","CP","Unknown","0ec47710-77ff-4a3d-9181-6aa50af424d0","Geo-redundant backup should be enabled for Azure Database for MariaDB","Audit","Audit","Audit","Planned","Both"
"CP-6","CP","Unknown","82339799-d096-41ae-8538-b108becf0970","Geo-redundant backup should be enabled for Azure Database for MySQL","Audit","Audit","Audit","Planned","Both"
"CP-6(1)","CP","Unknown","82339799-d096-41ae-8538-b108becf0970","Geo-redundant backup should be enabled for Azure Database for MySQL","Audit","Audit","Audit","Planned","Both"
"CP-9","CP","Unknown","82339799-d096-41ae-8538-b108becf0970","Geo-redundant backup should be enabled for Azure Database for MySQL","Audit","Audit","Audit","Planned","Both"
"CP-6","CP","Unknown","48af4db5-9b8b-401c-8e74-076be876a430","Geo-redundant backup should be enabled for Azure Database for PostgreSQL","Audit","Audit","Audit","Planned","Both"
"CP-6(1)","CP","Unknown","48af4db5-9b8b-401c-8e74-076be876a430","Geo-redundant backup should be enabled for Azure Database for PostgreSQL","Audit","Audit","Audit","Planned","Both"
"CP-9","CP","Unknown","48af4db5-9b8b-401c-8e74-076be876a430","Geo-redundant backup should be enabled for Azure Database for PostgreSQL","Audit","Audit","Audit","Planned","Both"
"SC-28","SC","Protection of Information at Rest","3a58212a-c829-4f13-9872-6371df2fd0b4","Infrastructure encryption should be enabled for Azure Database for MySQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-28(1)","SC","Protection of Information at Rest","3a58212a-c829-4f13-9872-6371df2fd0b4","Infrastructure encryption should be enabled for Azure Database for MySQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-28","SC","Protection of Information at Rest","24fba194-95d6-48c0-aea7-f65bf859c598","Infrastructure encryption should be enabled for Azure Database for PostgreSQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-28(1)","SC","Protection of Information at Rest","24fba194-95d6-48c0-aea7-f65bf859c598","Infrastructure encryption should be enabled for Azure Database for PostgreSQL servers","Deny","Audit","Audit","Implemented","Both"
"CP-6","CP","Unknown","d38fc420-0735-4ef3-ac11-c806f651a570","Long-term geo-redundant backup should be enabled for Azure SQL Databases","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"CP-6(1)","CP","Unknown","d38fc420-0735-4ef3-ac11-c806f651a570","Long-term geo-redundant backup should be enabled for Azure SQL Databases","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","83cef61d-dbd1-4b20-a4fc-5fbc7da10833","MySQL servers should use customer-managed keys to encrypt data at rest","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","18adea5e-f416-4d0f-8aa8-d24321e3e274","PostgreSQL servers should use customer-managed keys to encrypt data at rest","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","7698e800-9299-47a6-b3b6-5a0fee576eed","Private endpoint connections on Azure SQL Database should be enabled","Audit","Audit","Audit","Planned","Both"
"AC-17","AC","Remote Access","7698e800-9299-47a6-b3b6-5a0fee576eed","Private endpoint connections on Azure SQL Database should be enabled","Audit","Audit","Audit","Planned","Both"
"AC-17(1)","AC","Remote Access","7698e800-9299-47a6-b3b6-5a0fee576eed","Private endpoint connections on Azure SQL Database should be enabled","Audit","Audit","Audit","Planned","Both"
"SC-7","SC","Boundary Protection","7698e800-9299-47a6-b3b6-5a0fee576eed","Private endpoint connections on Azure SQL Database should be enabled","Audit","Audit","Audit","Planned","Both"
"SC-7(3)","SC","Boundary Protection","7698e800-9299-47a6-b3b6-5a0fee576eed","Private endpoint connections on Azure SQL Database should be enabled","Audit","Audit","Audit","Planned","Both"
"AC-4","AC","Information Flow Enforcement","0a1302fb-a631-4106-9753-f3d494733990","Private endpoint should be enabled for MariaDB servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17","AC","Remote Access","0a1302fb-a631-4106-9753-f3d494733990","Private endpoint should be enabled for MariaDB servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17(1)","AC","Remote Access","0a1302fb-a631-4106-9753-f3d494733990","Private endpoint should be enabled for MariaDB servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7","SC","Boundary Protection","0a1302fb-a631-4106-9753-f3d494733990","Private endpoint should be enabled for MariaDB servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7(3)","SC","Boundary Protection","0a1302fb-a631-4106-9753-f3d494733990","Private endpoint should be enabled for MariaDB servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","7595c971-233d-4bcf-bd18-596129188c49","Private endpoint should be enabled for MySQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17","AC","Remote Access","7595c971-233d-4bcf-bd18-596129188c49","Private endpoint should be enabled for MySQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17(1)","AC","Remote Access","7595c971-233d-4bcf-bd18-596129188c49","Private endpoint should be enabled for MySQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7","SC","Boundary Protection","7595c971-233d-4bcf-bd18-596129188c49","Private endpoint should be enabled for MySQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7(3)","SC","Boundary Protection","7595c971-233d-4bcf-bd18-596129188c49","Private endpoint should be enabled for MySQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","0564d078-92f5-4f97-8398-b9f58a51f70b","Private endpoint should be enabled for PostgreSQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17","AC","Remote Access","0564d078-92f5-4f97-8398-b9f58a51f70b","Private endpoint should be enabled for PostgreSQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17(1)","AC","Remote Access","0564d078-92f5-4f97-8398-b9f58a51f70b","Private endpoint should be enabled for PostgreSQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7","SC","Boundary Protection","0564d078-92f5-4f97-8398-b9f58a51f70b","Private endpoint should be enabled for PostgreSQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7(3)","SC","Boundary Protection","0564d078-92f5-4f97-8398-b9f58a51f70b","Private endpoint should be enabled for PostgreSQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","1b8ca024-1d5c-4dec-8995-b1a932b41780","Public network access on Azure SQL Database should be disabled","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","1b8ca024-1d5c-4dec-8995-b1a932b41780","Public network access on Azure SQL Database should be disabled","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","1b8ca024-1d5c-4dec-8995-b1a932b41780","Public network access on Azure SQL Database should be disabled","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","fdccbe47-f3e3-4213-ad5d-ea459b2fa077","Public network access should be disabled for MariaDB servers","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","fdccbe47-f3e3-4213-ad5d-ea459b2fa077","Public network access should be disabled for MariaDB servers","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","fdccbe47-f3e3-4213-ad5d-ea459b2fa077","Public network access should be disabled for MariaDB servers","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","d9844e8a-1437-4aeb-a32c-0c992f056095","Public network access should be disabled for MySQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","d9844e8a-1437-4aeb-a32c-0c992f056095","Public network access should be disabled for MySQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","d9844e8a-1437-4aeb-a32c-0c992f056095","Public network access should be disabled for MySQL servers","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","b52376f7-9612-48a1-81cd-1ffe4b61032c","Public network access should be disabled for PostgreSQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","b52376f7-9612-48a1-81cd-1ffe4b61032c","Public network access should be disabled for PostgreSQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","b52376f7-9612-48a1-81cd-1ffe4b61032c","Public network access should be disabled for PostgreSQL servers","Deny","Audit","Audit","Implemented","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","ac01ad65-10e5-46df-bdd9-6b0cad13e1d2","SQL managed instances should use customer-managed keys to encrypt data at rest","Deny","Audit","Audit","Implemented","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","0a370ff3-6cab-4e85-8995-295fd854c5b8","SQL servers should use customer-managed keys to encrypt data at rest","Deny","Audit","Audit","Implemented","Both"
"AU-11","AU","Unknown","89099bee-89e0-4b26-a5f4-165451757743","SQL servers with auditing to storage account destination should be configured with 90 days retention or higher","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-28","SC","Protection of Information at Rest","17k78e20-9358-41c9-923c-fb736d382a12","Transparent Data Encryption on SQL databases should be enabled","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-28(1)","SC","Protection of Information at Rest","17k78e20-9358-41c9-923c-fb736d382a12","Transparent Data Encryption on SQL databases should be enabled","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"RA-5","RA","Unknown","1b7aa243-30e4-4c9e-bca8-d0d3022b634a","Vulnerability assessment should be enabled on SQL Managed Instance","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"RA-5","RA","Unknown","ef2a8f2a-b3d9-49cd-a8a8-9a3aaaf647d9","Vulnerability assessment should be enabled on your SQL servers","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","4fa4b6c0-31ca-4c0d-b10d-24b96f62a751","[Preview]: Storage account public access should be disallowed","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","4fa4b6c0-31ca-4c0d-b10d-24b96f62a751","[Preview]: Storage account public access should be disallowed","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","4fa4b6c0-31ca-4c0d-b10d-24b96f62a751","[Preview]: Storage account public access should be disallowed","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","1d320205-c6a1-4ac6-873d-46224024e8e2","Azure File Sync should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17","AC","Remote Access","1d320205-c6a1-4ac6-873d-46224024e8e2","Azure File Sync should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17(1)","AC","Remote Access","1d320205-c6a1-4ac6-873d-46224024e8e2","Azure File Sync should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7","SC","Boundary Protection","1d320205-c6a1-4ac6-873d-46224024e8e2","Azure File Sync should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7(3)","SC","Boundary Protection","1d320205-c6a1-4ac6-873d-46224024e8e2","Azure File Sync should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"CP-6","CP","Unknown","bf045164-79ba-4215-8f95-f8048dc1780b","Geo-redundant storage should be enabled for Storage Accounts","Audit","Audit","Audit","Planned","Both"
"CP-6(1)","CP","Unknown","bf045164-79ba-4215-8f95-f8048dc1780b","Geo-redundant storage should be enabled for Storage Accounts","Audit","Audit","Audit","Planned","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","970f84d8-71b6-4091-9979-ace7e3fb6dbb","HPC Cache accounts should use customer-managed key for encryption","Deny","Audit","Audit","Implemented","Both"
"SC-8","SC","Transmission Confidentiality and Integrity","404c3081-a854-4457-ae30-26a93ef643f9","Secure transfer to storage accounts should be enabled","Deny","Audit","Audit","Implemented","Both"
"SC-8(1)","SC","Transmission Confidentiality and Integrity","404c3081-a854-4457-ae30-26a93ef643f9","Secure transfer to storage accounts should be enabled","Deny","Audit","Audit","Implemented","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","b5ec538c-daa0-4006-8596-35468b9148e8","Storage account encryption scopes should use customer-managed keys to encrypt data at rest","Deny","Audit","Audit","Implemented","Both"
"AC-3","AC","Access Enforcement","37e0d2fe-28a5-43d6-a273-67d37d1f5606","Storage accounts should be migrated to new Azure Resource Manager resources","Deny","Audit","Audit","Implemented","Both"
"SC-28","SC","Protection of Information at Rest","4733ea7b-a883-42fe-8cac-97454c2a9e4a","Storage accounts should have infrastructure encryption","Deny","Audit","Audit","Implemented","Both"
"SC-28(1)","SC","Protection of Information at Rest","4733ea7b-a883-42fe-8cac-97454c2a9e4a","Storage accounts should have infrastructure encryption","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","34c877ad-507e-4c82-993e-3452a6e0ad3c","Storage accounts should restrict network access","Deny","Audit","Audit","Implemented","Both"
"AC-17","AC","Remote Access","34c877ad-507e-4c82-993e-3452a6e0ad3c","Storage accounts should restrict network access","Deny","Audit","Audit","Implemented","Both"
"AC-17(1)","AC","Remote Access","34c877ad-507e-4c82-993e-3452a6e0ad3c","Storage accounts should restrict network access","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","34c877ad-507e-4c82-993e-3452a6e0ad3c","Storage accounts should restrict network access","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","34c877ad-507e-4c82-993e-3452a6e0ad3c","Storage accounts should restrict network access","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","Storage accounts should restrict network access using virtual network rules","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","Storage accounts should restrict network access using virtual network rules","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","2a1a9cdf-e04d-429a-8416-3bfb72a1b26f","Storage accounts should restrict network access using virtual network rules","Deny","Audit","Audit","Implemented","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","6fac406b-40ca-413b-bf8e-0bf964659c25","Storage accounts should use customer-managed key for encryption","Audit","Audit","Audit","Planned","Both"
"AC-4","AC","Information Flow Enforcement","6edd7eda-6dd8-40f7-810d-67160c639cd9","Storage accounts should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17","AC","Remote Access","6edd7eda-6dd8-40f7-810d-67160c639cd9","Storage accounts should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-17(1)","AC","Remote Access","6edd7eda-6dd8-40f7-810d-67160c639cd9","Storage accounts should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7","SC","Boundary Protection","6edd7eda-6dd8-40f7-810d-67160c639cd9","Storage accounts should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-7(3)","SC","Boundary Protection","6edd7eda-6dd8-40f7-810d-67160c639cd9","Storage accounts should use private link","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","87ba29ef-1ab3-4d82-b763-87fcd4f531f7","Azure Stream Analytics jobs should use customer-managed keys to encrypt data","Deny","Audit","Audit","Implemented","Both"
"AU-6(4)","AU","Audit Record Review, Analysis, and Reporting","f9be5368-9bf5-4b84-9e0a-7850da98bb46","Resource logs in Azure Stream Analytics should be enabled","Audit","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","Planned","Both"
"AU-6(5)","AU","Audit Record Review, Analysis, and Reporting","f9be5368-9bf5-4b84-9e0a-7850da98bb46","Resource logs in Azure Stream Analytics should be enabled","Audit","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","Planned","Both"
"AU-12","AU","Audit Record Generation","f9be5368-9bf5-4b84-9e0a-7850da98bb46","Resource logs in Azure Stream Analytics should be enabled","Audit","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","Planned","Both"
"AU-12(1)","AU","Audit Record Generation","f9be5368-9bf5-4b84-9e0a-7850da98bb46","Resource logs in Azure Stream Analytics should be enabled","Audit","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","{""diagnosticsLogsInStreamAnalyticsRetentionDays"":""1""}","Planned","Both"
"SC-12","SC","Cryptographic Key Establishment and Management","f7d52b2d-e161-4dfa-a82b-55e564167385","Azure Synapse workspaces should use customer-managed keys to encrypt data at rest","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","72d11df1-dd8a-41f7-8925-b05b960ebafc","Azure Synapse workspaces should use private link","Audit","Audit","Audit","Planned","Both"
"AC-17","AC","Remote Access","72d11df1-dd8a-41f7-8925-b05b960ebafc","Azure Synapse workspaces should use private link","Audit","Audit","Audit","Planned","Both"
"AC-17(1)","AC","Remote Access","72d11df1-dd8a-41f7-8925-b05b960ebafc","Azure Synapse workspaces should use private link","Audit","Audit","Audit","Planned","Both"
"SC-7","SC","Boundary Protection","72d11df1-dd8a-41f7-8925-b05b960ebafc","Azure Synapse workspaces should use private link","Audit","Audit","Audit","Planned","Both"
"SC-7(3)","SC","Boundary Protection","72d11df1-dd8a-41f7-8925-b05b960ebafc","Azure Synapse workspaces should use private link","Audit","Audit","Audit","Planned","Both"
"RA-5","RA","Unknown","0049a6b3-a662-4f3e-8635-39cf44ace45a","Vulnerability assessment should be enabled on your Synapse workspaces","Audit","AuditIfNotExists","AuditIfNotExists","Planned","Both"
"AC-4","AC","Information Flow Enforcement","2154edb9-244f-4741-9970-660785bccdaa","VM Image Builder templates should use private link","Deny","Audit","Audit","Implemented","Both"
"AC-17","AC","Remote Access","2154edb9-244f-4741-9970-660785bccdaa","VM Image Builder templates should use private link","Deny","Audit","Audit","Implemented","Both"
"AC-17(1)","AC","Remote Access","2154edb9-244f-4741-9970-660785bccdaa","VM Image Builder templates should use private link","Deny","Audit","Audit","Implemented","Both"
"SC-7","SC","Boundary Protection","2154edb9-244f-4741-9970-660785bccdaa","VM Image Builder templates should use private link","Deny","Audit","Audit","Implemented","Both"
"SC-7(3)","SC","Boundary Protection","2154edb9-244f-4741-9970-660785bccdaa","VM Image Builder templates should use private link","Deny","Audit","Audit","Implemented","Both"
"AC-4","AC","Information Flow Enforcement","eb907f70-7514-460d-92b3-a5ae93b4f917","Azure Web PubSub Service should use private link","Audit","Audit","Audit","Planned","Both"
"AC-17","AC","Remote Access","eb907f70-7514-460d-92b3-a5ae93b4f917","Azure Web PubSub Service should use private link","Audit","Audit","Audit","Planned","Both"
"AC-17(1)","AC","Remote Access","eb907f70-7514-460d-92b3-a5ae93b4f917","Azure Web PubSub Service should use private link","Audit","Audit","Audit","Planned","Both"
"SC-7","SC","Boundary Protection","eb907f70-7514-460d-92b3-a5ae93b4f917","Azure Web PubSub Service should use private link","Audit","Audit","Audit","Planned","Both"
"SC-7(3)","SC","Boundary Protection","eb907f70-7514-460d-92b3-a5ae93b4f917","Azure Web PubSub Service should use private link","Audit","Audit","Audit","Planned","Both"
